Award ID,category,env_subtype,Recipient Name,Award Amount,Start Date,CFDA Number,Description
99884023,OTHER,,NORTH DAKOTA DEPARTMENT OF ENVIRONMENTAL QUALITY,4938000.0,2024-02-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO NORTH DAKOTA DEPARTMENT OF ENVIRONMENTAL QUALITY.  SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE DWSRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, WATER DISTRIBUTION, IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO PRO"
99884022,OTHER,,NORTH DAKOTA DEPARTMENT OF ENVIRONMENTAL QUALITY,7008000.0,2022-09-01,66.468,"DESCRIPTION:SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE BULK OF THE SRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO PROTECT PUBLIC HEALTH. THE RECIPIENT MAY ALSO USE S"
99884021,OTHER,,NORTH DAKOTA DEPARTMENT OF ENVIRONMENTAL QUALITY,11100000.0,2021-07-12,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENTS DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99884020,OTHER,,NORTH DAKOTA DEPARTMENT OF ENVIRONMENTAL QUALITY,11011000.0,2020-07-01,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99884019,OTHER,,NORTH DAKOTA DEPARTMENT OF ENVIRONMENTAL QUALITY,11103000.0,2019-09-01,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99883225,OTHER,,COLORADO WATER RESOURCES AND POWER DEVELOPMENT AUTHORITY,19105000.0,2024-10-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).

ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.

SUBRECIPIENT:THE BULK OF THE SRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STO"
99883224,OTHER,,COLORADO WATER RESOURCES AND POWER DEVELOPMENT AUTHORITY,8164000.0,2023-10-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.SUBRECIPIENT:THE BULK OF THE SRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE"
99883223,OTHER,,COLORADO WATER RESOURCES AND POWER DEVELOPMENT AUTHORITY,8650000.0,2022-10-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO COLORADO. SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE DWSRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, WATER DISTRIBUTION, IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO PROTECT PUBLIC HEALTH. THE RECIPIENT MAY ALS"
99883222,OTHER,,COLORADO WATER RESOURCES AND POWER DEVELOPMENT AUTHORITY,13846000.0,2021-10-01,66.468,"DESCRIPTION:SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE BULK OF THE SRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO PROTECT PUBLIC HEALTH. THE RECIPIENT MAY ALSO USE S"
99883221,OTHER,,COLORADO WATER RESOURCES AND POWER DEVELOPMENT AUTHORITY,21936000.0,2021-06-16,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENTS DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99878424,OTHER,,STATE OF UTAH DEPT OF ENVIRONMENTAL QUALITY,4661000.0,2024-10-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.SUBRECIPIENT:THE BULK OF THE SRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE"
99878423,OTHER,,STATE OF UTAH DEPT OF ENVIRONMENTAL QUALITY,4938000.0,2023-08-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO UT DEQ.  SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE DWSRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, WATER DISTRIBUTION, IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO PROTECT PUBLIC HEALTH. THE RECIPIENT MAY ALSO"
99878422,OTHER,,STATE OF UTAH DEPT OF ENVIRONMENTAL QUALITY,7008000.0,2022-07-01,66.468,"DESCRIPTION:SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE BULK OF THE SRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO PROTECT PUBLIC HEALTH. THE RECIPIENT MAY ALSO USE S"
99878421,OTHER,,STATE OF UTAH DEPT OF ENVIRONMENTAL QUALITY,11100000.0,2021-07-26,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENTS DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99876225,OTHER,,"SOUTH DAKOTA DEPARTMENT OF AGRICULTURE AND NATURAL RESOURCES, THE",10906000.0,2025-09-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).

ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.

SUBRECIPIENT:N/A ALL SRF ASSISTANCE WILL BE PROVIDED AS LOANS.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCING, PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE PUBLIC HEALTH-RELATED PROJECTS. DELIVERABLES WILL ALSO BE USED TO INCREASE THE TECHNICAL, MANAGERIAL, AND FINANCIAL CAPACITY OF PUBLIC WATER "
99876224,OTHER,,"SOUTH DAKOTA DEPARTMENT OF AGRICULTURE AND NATURAL RESOURCES, THE",4661000.0,2024-08-15,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO SOUTH DAKOTA DEPARTMENT OF AGRICULTURE AND NATURAL RESOURCES. SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING B"
99876223,OTHER,,"SOUTH DAKOTA DEPARTMENT OF AGRICULTURE AND NATURAL RESOURCES, THE",4938000.0,2023-09-15,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO SOUTH DAKOTA DEPARTMENT OF AGRICULTURE AND NATURAL RESOURCES. SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE DWSRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, WATER DISTRIBUTION, IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NE"
99876222,OTHER,,"SOUTH DAKOTA DEPARTMENT OF AGRICULTURE AND NATURAL RESOURCES, THE",7008000.0,2023-01-30,66.468,"DESCRIPTION:SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE BULK OF THE SRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO PROTECT PUBLIC HEALTH. THE RECIPIENT MAY ALSO USE S"
99876221,OTHER,,"SOUTH DAKOTA DEPARTMENT OF AGRICULTURE AND NATURAL RESOURCES, THE",11100000.0,2021-07-26,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENTS DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99876220,OTHER,,DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES,11011000.0,2020-07-27,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99876219,OTHER,,"SOUTH DAKOTA DEPARTMENT OF AGRICULTURE AND NATURAL RESOURCES, THE",11103000.0,2019-08-01,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99862022,ENV,ENV_NOHEALTH,FORT PECK ASSINIBOINE & SIOUX TRIBES,4912557.0,2021-10-01,66.605,"THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE FT PECK ASSINIBOINE AND SIOUX TRIBES' CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN THE FT PECK ASSINIBOINE AND SIOUX TRIBES AND THE EPA. THIS AGREEMENT FUNDS TRIBAL PROGRAMS TO: MONITOR AIR QUALITY, PROVIDE AN ENVIRONMENTAL PRESENCE, ASSESS WATER QUALITY, ADDRESS NON-POINT SOURCE POLLUTION, ADDRESS POLLUTED LANDS, IMPROVE SOLID WASTE MANAGEMENT, AND ENFORCE THE SAFE DRINKING WATER ACT'S UNDERGROUND INJECTION CONTROL PROGRAM. 

THE WORK INCLUDES OUTPUTS AND OUTCOMES ASSOCIATED WITH MANAGING CONTINUING ENVIRONMENTAL PROGRAMS WHICH INCLUDE ACTIVITIES TO PROTECT AND MAINTAIN RESERVATION AND TRIBAL WATER, LAND, AND AIR RESOURCES.

- THE PURPOSE OF THIS AWARD IS TO BUILD AND SUSTAIN THE ENVIRONMENTAL CAPACITY OF THE FORT PECK ASSINIBOINE AND SIOUX TRIBES A"
99862019,OTHER,,FORT PECK ASSINIBOINE & SIOUX TRIBES,263322.0,2018-10-01,66.419,"THIS AGREEMENT PROVIDES FUNDING TO THE ASSINIBOINE AND SIOUX TRIBES OF THE FORT PECK RESERVATION TO CARRY OUT ITS PROGRAM TO MAINTAIN, PROTECT, AND IMPROVE THE WATER QUALITY OF ITS RIVERS, LAKES, STREAMS, GROUNDWATER, AND OTHER WATERBODIES. THE ENVIRONMENTAL BENEFITS OF THIS PROGRAM INCLUDE PREVENTING DEGRADATION OF UNIMPAIRED WATERBODIES AND REDUCING THE NUMBER OF IMPAIRED WATERBODIES ON THE RESERVATION. THIS PARTICULAR PROJECT WILL EXAMINE THE EXTENT, MAGNITUDE, AND SOURCES OF NITRATE AND GROUNWATER SALINITY IN THE FLAXVILLE AND UNDERLYING AQUIFERS ON THE FORT PECK INDIAN RESERVATION. ACTIVITIES INCLUDE GROUNDWATER MONITORING, GRANT ADMINISTRATION AND REPORTING."
99861725,ENV,ENV_HEALTH,NORTH DAKOTA DEPARTMENT OF ENVIRONMENTAL QUALITY,5609246.0,2024-10-01,66.605,"DESCRIPTION:GRANT FUNDS ARE USED BY THE NORTH DAKOTA DEPARTMENT OF ENVIRONMENTAL QUALITY TO PERFORM DELEGATED PROGRAM ACTIVITIES, PERFORM QUALITY ASSURANCE ACTIVITIES, AND MAINTAIN REGIONAL AND NATIONAL DATA BASES ASSOCIATED WITH ENVIRONMENTAL PROGRAMS. THESE ADDRESS CLEAN AIR, CLEAN WATER, HAZARDOUS AND SOLID WASTE, DRINKING WATER, UNDERGROUND STORAGE TANKS, UNDERGROUND INJECTION CONTROL, AND RADON. THE PERFORMANCE PARTNERSHIP GRANT (PPG) PROVIDES THE STATE GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN THE STATE AND EPA.ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE BUT ARE NOT LIMITED TO THE FOLLOWING: - PROMOTE ENVIRONMENTAL JUSTICE AND CIVIL RIGHTS AT THE FEDERAL, TRIBAL, STATE, AND LOCAL LEVELS - DETECT VIOLATIONS AND PROMOTE COMPLIANCE - IMPROVE AIR QUALITY AND REDUCE LOCALIZED POLLUTION AND HEALTH IMPACTS - REDUCE EXPOSURE TO RADIATION AND IMPROVE IN"
